,MA_SO_SV,HOC_KY,TC_DANGKY,TC_HOANTHANH,GPA,CPA,semester_order,NAM_TUYENSINH,PTXT,TOHOP_XT,DIEM_TRUNGTUYEN,DIEM_CHUAN,ADMISSION_GAP
13588,d3ec5c261d43,HK1 2024-2025,19,0,0,0,20241,2024,100,A01,24.51,24.43,0.08000000000000185
13589,d3ef56fd350c,HK1 2024-2025,13,0,0,0,20241,2023,100,A00,20.32,19.77,0.5500000000000007
13590,d3f04e8c8b3c,HK1 2024-2025,13,0,0,0,20241,2020,1,A00,22.63,21.35,1.2799999999999976
13591,d3f5ba03868d,HK1 2024-2025,21,0,0,0,20241,2022,100,D07,23.75,22.85,0.8999999999999986
13592,d3f6078cbd2d,HK1 2024-2025,17,0,0,0,20241,2022,100,A00,27.34,20.18,7.16
13593,d3fbff9a4501,HK1 2024-2025,13,0,0,0,20241,2020,1,A00,24.13,23.94,0.18999999999999773
13594,d3ffc0e25f32,HK1 2024-2025,10,0,0,0,20241,2021,1,A01,24.14,23.58,0.5600000000000023
13595,d400dabc3d5f,HK1 2024-2025,22,0,0,0,20241,2021,1,A01,22.8,21.89,0.9100000000000001
13596,d401b1693a8f,HK1 2024-2025,17,0,0,0,20241,2021,1,V02,22.0,21.06,0.9400000000000013
13597,d407eb0d4546,HK1 2024-2025,5,0,0,0,20241,2020,1,A01,24.31,21.89,2.419999999999998
13598,d40a52d305f4,HK1 2024-2025,4,0,0,0,20241,2018,1,A00,16.57,15.75,0.8200000000000003
13599,d4103a9d381b,HK1 2024-2025,22,0,0,0,20241,2022,100,A01,23.57,22.77,0.8000000000000007
13600,d410eade8bb2,HK1 2024-2025,19,0,0,0,20241,2021,1,A00,23.94,23.24,0.7000000000000028
13601,d41ecca4832a,HK1 2024-2025,10,0,0,0,20241,2020,1,A00,23.56,16.83,6.73
13602,d4201f3384d9,HK1 2024-2025,23,0,0,0,20241,2021,1,A01,24.19,23.93,0.26000000000000156
13603,d42026525136,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,21.97,20.29,1.6799999999999997
13604,d4224a545f1f,HK1 2024-2025,19,0,0,0,20241,2023,100,A01,22.41,21.5,0.9100000000000001
13605,d4234067fedb,HK1 2024-2025,26,0,0,0,20241,2023,100,V00,20.92,20.72,0.20000000000000284
13606,d42c502c137b,HK1 2024-2025,6,0,0,0,20241,2019,1,A00,17.0,16.75,0.25
13607,d4397e52a279,HK1 2024-2025,12,0,0,0,20241,2021,1,A00,23.57,23.42,0.14999999999999858
13608,d4427ad33d35,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,24.69,24.55,0.14000000000000057
13609,d44290c668e6,HK1 2024-2025,17,0,0,0,20241,2021,1,A00,24.72,23.91,0.8099999999999987
13610,d447fdcb4697,HK1 2024-2025,1,0,0,0,20241,2021,1,A00,24.28,22.9,1.3800000000000026
13611,d44b097b4846,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,23.7,19.84,3.8599999999999994
13612,d44c25eaf1bf,HK1 2024-2025,10,0,0,0,20241,2021,1,V02,23.35,23.05,0.3000000000000007
13613,d45de68a8f37,HK1 2024-2025,18,0,0,0,20241,2021,1,A00,26.03,25.19,0.8399999999999999
13614,d46483c38376,HK1 2024-2025,23,0,0,0,20241,2018,1,A00,18.45,18.34,0.10999999999999943
13615,d473b08c42ac,HK1 2024-2025,17,0,0,0,20241,2021,1,A01,25.44,23.3,2.1400000000000006
13616,d473d8b8d298,HK1 2024-2025,19,0,0,0,20241,2024,100,A00,23.96,23.48,0.4800000000000004
13617,d47ab4748374,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,19.47,17.7,1.7699999999999996
13618,d47b5a27a1ce,HK1 2024-2025,17,0,0,0,20241,2024,100,D01,24.2,23.56,0.6400000000000006
13619,d47bd2e79457,HK1 2024-2025,6,0,0,0,20241,2021,1,A01,25.68,25.68,0.0
13620,d47d0644f980,HK1 2024-2025,16,0,0,0,20241,2024,100,V00,21.36,21.23,0.129999999999999
13621,d47e22e203ad,HK1 2024-2025,21,0,0,0,20241,2023,100,A00,24.37,24.32,0.05000000000000071
13622,d47f6e170594,HK1 2024-2025,19,0,0,0,20241,2022,100,V02,22.22,20.22,2.0
13623,d480bebaf8c6,HK1 2024-2025,14,0,0,0,20241,2024,100,V00,21.61,21.5,0.10999999999999943
13624,d4836e35b693,HK1 2024-2025,13,0,0,0,20241,2021,1,V02,23.91,22.36,1.5500000000000007
13625,d4860cd0392a,HK1 2024-2025,19,0,0,0,20241,2023,100,A00,18.84,16.85,1.9899999999999984
13626,d4865a117938,HK1 2024-2025,20,0,0,0,20241,2021,1,D07,23.39,23.34,0.05000000000000071
13627,d48baff647d6,HK1 2024-2025,23,0,0,0,20241,2021,1,A01,23.84,23.84,0.0
13628,d48c3ac145aa,HK1 2024-2025,15,0,0,0,20241,2024,100,A00,24.24,24.21,0.029999999999997584
13629,d48f93640d5f,HK1 2024-2025,22,0,0,0,20241,2023,100,V02,23.04,21.13,1.9100000000000001
13630,d48fb3fb3a87,HK1 2024-2025,21,0,0,0,20241,2023,100,A00,19.47,19.22,0.25
13631,d495c7642931,HK1 2024-2025,6,0,0,0,20241,2019,1,A00,22.38,19.79,2.59
13632,d49866b54ef1,HK1 2024-2025,27,0,0,0,20241,2022,100,A01,22.94,22.68,0.26000000000000156
13633,d49b79b46962,HK1 2024-2025,20,0,0,0,20241,2020,1,D07,24.41,21.98,2.4299999999999997
13634,d4a8b6d65cf3,HK1 2024-2025,5,0,0,0,20241,2021,1,A00,25.29,25.09,0.1999999999999993
13635,d4ab48213720,HK1 2024-2025,21,0,0,0,20241,2021,1,A00,24.77,23.92,0.8499999999999979
13636,d4ac198e495b,HK1 2024-2025,17,0,0,0,20241,2021,1,A00,23.49,23.29,0.1999999999999993
13637,d4acdaf0dde8,HK1 2024-2025,19,0,0,0,20241,2024,100,A00,24.95,24.62,0.3299999999999983
13638,d4adb3049fa4,HK1 2024-2025,22,0,0,0,20241,2021,1,A00,24.78,15.92,8.860000000000001
13639,d4b1e2aeeb75,HK1 2024-2025,18,0,0,0,20241,2024,100,D01,23.59,23.2,0.39000000000000057
13640,d4b6d9713737,HK1 2024-2025,26,0,0,0,20241,2023,100,V02,22.82,21.4,1.4200000000000017
13641,d4bb2e851afc,HK1 2024-2025,21,0,0,0,20241,2023,100,A00,21.94,20.17,1.7699999999999996
13642,d4c06350f9b3,HK1 2024-2025,25,0,0,0,20241,2023,100,A00,24.39,23.88,0.5100000000000016
13643,d4c226192c51,HK1 2024-2025,17,0,0,0,20241,2021,1,V00,25.42,22.91,2.5100000000000016
13644,d4c3b06adcad,HK1 2024-2025,21,0,0,0,20241,2021,1,A00,24.4,23.55,0.8499999999999979
13645,d4d2474fabbf,HK1 2024-2025,18,0,0,0,20241,2021,1,A00,23.18,23.08,0.10000000000000142
13646,d4d330c24a58,HK1 2024-2025,24,0,0,0,20241,2023,100,V00,24.05,21.29,2.7600000000000016
13647,d4d46f83b829,HK1 2024-2025,18,0,0,0,20241,2021,1,D07,25.27,24.98,0.28999999999999915
13648,d4d7b75e3308,HK1 2024-2025,21,0,0,0,20241,2022,100,V00,23.33,20.8,2.5299999999999976
13649,d4d7eaa53478,HK1 2024-2025,20,0,0,0,20241,2023,100,D01,24.25,24.2,0.05000000000000071
13650,d4dc6fd59a42,HK1 2024-2025,18,0,0,0,20241,2024,100,A00,25.5,22.88,2.620000000000001
13651,d4dd90e22759,HK1 2024-2025,17,0,0,0,20241,2021,1,A00,23.75,23.31,0.4400000000000013
13652,d4dfb2c3af06,HK1 2024-2025,18,0,0,0,20241,2021,1,A00,24.63,23.34,1.2899999999999991
13653,d4e6f01f634d,HK1 2024-2025,17,0,0,0,20241,2024,409,X05,27.12,27.12,0.0
13654,d4ec3d72182b,HK1 2024-2025,26,0,0,0,20241,2023,100,A00,22.65,22.5,0.14999999999999858
13655,d4f295bebbf9,HK1 2024-2025,20,0,0,0,20241,2024,200,A00,24.65,22.18,2.469999999999999
13656,d4f3e386ffc7,HK1 2024-2025,15,0,0,0,20241,2024,100,A00,24.25,23.75,0.5
13657,d5009c09d493,HK1 2024-2025,16,0,0,0,20241,2024,100,D01,22.17,21.28,0.8900000000000006
13658,d505d431be3f,HK1 2024-2025,17,0,0,0,20241,2021,1,A00,25.97,23.79,2.1799999999999997
13659,d506b988832e,HK1 2024-2025,23,0,0,0,20241,2020,1,A01,21.94,21.4,0.5400000000000027
13660,d5081461a6b1,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,19.44,15.99,3.450000000000001
13661,d515709b374d,HK1 2024-2025,16,0,0,0,20241,2024,100,D01,21.63,21.53,0.09999999999999787
13662,d5182af0837a,HK1 2024-2025,17,0,0,0,20241,2024,100,A01,24.53,24.48,0.05000000000000071
13663,d5185dc09f23,HK1 2024-2025,14,0,0,0,20241,2024,100,V00,22.25,22.12,0.129999999999999
13664,d51b209d5adb,HK1 2024-2025,12,0,0,0,20241,2024,100,V02,22.54,22.24,0.3000000000000007
13665,d51cbbc3a1ea,HK1 2024-2025,18,0,0,0,20241,2024,100,A01,23.3,22.3,1.0
13666,d51cd2f7a7dc,HK1 2024-2025,6,0,0,0,20241,2018,1,A00,18.1,16.23,1.870000000000001
13667,d525e0837be5,HK1 2024-2025,1,0,0,0,20241,2020,1,A00,24.75,21.32,3.4299999999999997
13668,d528ac4d0e96,HK1 2024-2025,23,0,0,0,20241,2023,100,A00,20.87,17.93,2.9400000000000013
13669,d52acf3611ac,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,25.06,19.69,5.369999999999997
13670,d52c4e42aec3,HK1 2024-2025,10,0,0,0,20241,2021,1,A00,24.01,22.92,1.0899999999999999
13671,d52cd995190b,HK1 2024-2025,7,0,0,0,20241,2020,1,A00,23.8,17.22,6.580000000000002
13672,d539313acf7d,HK1 2024-2025,14,0,0,0,20241,2019,1,A00,21.55,19.19,2.3599999999999994
13673,d53bb5b671b9,HK1 2024-2025,18,0,0,0,20241,2022,100,A00,24.4,20.38,4.02
13674,d53c02790cd2,HK1 2024-2025,19,0,0,0,20241,2024,100,A00,23.84,21.62,2.219999999999999
13675,d5410e6da25c,HK1 2024-2025,22,0,0,0,20241,2022,100,V02,22.97,22.79,0.17999999999999972
13676,d541f218e01c,HK1 2024-2025,12,0,0,0,20241,2019,1,A00,20.14,18.26,1.879999999999999
13677,d542eda91f2a,HK1 2024-2025,13,0,0,0,20241,2024,100,D01,24.23,23.88,0.3500000000000014
13678,d54edac239e4,HK1 2024-2025,23,0,0,0,20241,2022,100,A00,23.69,23.39,0.3000000000000007
13679,d54f16032c52,HK1 2024-2025,10,0,0,0,20241,2018,1,A00,16.02,15.06,0.9599999999999991
13680,d5503776e004,HK1 2024-2025,20,0,0,0,20241,2021,1,A00,23.44,17.35,6.09
13681,d5553ff71b63,HK1 2024-2025,19,0,0,0,20241,2024,100,D01,25.22,24.85,0.36999999999999744
13682,d55562593fe2,HK1 2024-2025,18,0,0,0,20241,2022,100,A00,20.03,16.1,3.9299999999999997
13683,d5595415c831,HK1 2024-2025,19,0,0,0,20241,2022,100,V00,23.88,20.85,3.0299999999999976
13684,d55a8f7624f6,HK1 2024-2025,9,0,0,0,20241,2020,1,A00,23.17,19.76,3.41
13685,d55ef2bb6082,HK1 2024-2025,17,0,0,0,20241,2021,1,A00,25.0,23.78,1.2199999999999989
13686,d55fb9f5fa78,HK1 2024-2025,19,0,0,0,20241,2024,402,K00,51.12,49.9,1.2199999999999989
13687,d562ac319057,HK1 2024-2025,21,0,0,0,20241,2022,100,A00,23.31,19.67,3.639999999999997
13688,d56d05c8c3b4,HK1 2024-2025,15,0,0,0,20241,2024,100,A00,24.31,23.72,0.5899999999999999
13689,d5714c45497a,HK1 2024-2025,13,0,0,0,20241,2024,200,A01,27.99,27.79,0.1999999999999993
13690,d5717c748524,HK1 2024-2025,17,0,0,0,20241,2021,1,A00,24.26,23.95,0.3100000000000023
13691,d57287d7b3b9,HK1 2024-2025,22,0,0,0,20241,2023,100,V02,21.02,21.02,0.0
13692,d576655b028f,HK1 2024-2025,30,0,0,0,20241,2022,100,A01,22.99,22.79,0.1999999999999993
13693,d57d1a5f035d,HK1 2024-2025,15,0,0,0,20241,2022,100,D07,24.53,22.7,1.8300000000000018
13694,d57e75048cbe,HK1 2024-2025,15,0,0,0,20241,2024,100,D01,24.08,23.5,0.5799999999999983
13695,d57f1b1a9267,HK1 2024-2025,3,0,0,0,20241,2019,1,A01,19.75,18.64,1.1099999999999994
13696,d581fb085898,HK1 2024-2025,21,0,0,0,20241,2022,100,A00,23.99,23.89,0.09999999999999787
13697,d5881005dd4d,HK1 2024-2025,28,0,0,0,20241,2021,1,V00,23.09,22.7,0.39000000000000057
13698,d589e7096c6b,HK1 2024-2025,4,0,0,0,20241,2019,1,V00,21.28,19.3,1.9800000000000004
13699,d58efae21b23,HK1 2024-2025,21,0,0,0,20241,2022,100,A00,21.32,15.83,5.49
13700,d5917600e166,HK1 2024-2025,23,0,0,0,20241,2022,100,A01,23.27,22.92,0.34999999999999787
13701,d5994e5d3f9a,HK1 2024-2025,36,0,0,0,20241,2020,1,A00,22.47,21.38,1.0899999999999999
13702,d59ac23da823,HK1 2024-2025,23,0,0,0,20241,2023,100,A00,17.45,17.05,0.3999999999999986
13703,d59bd0b1f38a,HK1 2024-2025,17,0,0,0,20241,2023,100,A00,23.22,22.34,0.879999999999999
13704,d5aa3ee0966d,HK1 2024-2025,21,0,0,0,20241,2023,100,A00,22.06,18.13,3.9299999999999997
13705,d5ac31be93da,HK1 2024-2025,23,0,0,0,20241,2021,1,A00,24.14,23.63,0.5100000000000016
13706,d5ae2e8a3b70,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,23.88,20.07,3.8099999999999987
13707,d5aeb791b17b,HK1 2024-2025,19,0,0,0,20241,2021,1,A01,24.74,24.08,0.6600000000000001
13708,d5af1b2c9445,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,22.39,19.94,2.4499999999999993
13709,d5b141e145e6,HK1 2024-2025,17,0,0,0,20241,2021,1,A00,24.01,23.67,0.33999999999999986
13710,d5c0b49aa497,HK1 2024-2025,15,0,0,0,20241,2024,100,D01,23.29,21.22,2.0700000000000003
13711,d5c768db582a,HK1 2024-2025,20,0,0,0,20241,2023,100,A00,24.77,24.63,0.14000000000000057
13712,d5c770c3e509,HK1 2024-2025,19,0,0,0,20241,2023,100,A00,22.29,22.04,0.25
13713,d5c84c56e8eb,HK1 2024-2025,21,0,0,0,20241,2022,100,A00,24.59,20.24,4.350000000000001
13714,d5c8d751717c,HK1 2024-2025,17,0,0,0,20241,2022,100,A00,23.16,16.52,6.640000000000001
13715,d5c963cd108d,HK1 2024-2025,18,0,0,0,20241,2021,1,A00,23.76,23.71,0.05000000000000071
13716,d5cfe276db31,HK1 2024-2025,18,0,0,0,20241,2024,100,A00,25.52,22.92,2.599999999999998
13717,d5d589e99804,HK1 2024-2025,18,0,0,0,20241,2021,1,A01,23.88,23.88,0.0
13718,d5dca78ca828,HK1 2024-2025,18,0,0,0,20241,2024,100,D01,22.26,22.16,0.10000000000000142
13719,d5dd412f2c8f,HK1 2024-2025,20,0,0,0,20241,2023,100,D01,25.13,24.47,0.6600000000000001
13720,d5f0d0b28f00,HK1 2024-2025,23,0,0,0,20241,2020,1,A00,22.66,21.81,0.8500000000000014
13721,d5f627ff6c23,HK1 2024-2025,19,0,0,0,20241,2024,100,A01,23.89,23.65,0.240000000000002
13722,d5f6c5e692b8,HK1 2024-2025,17,0,0,0,20241,2022,100,A00,25.19,19.79,5.400000000000002
13723,d5f9b16e928f,HK1 2024-2025,23,0,0,0,20241,2023,200,A01,23.9,23.5,0.3999999999999986
13724,d5fa3d0f9514,HK1 2024-2025,27,0,0,0,20241,2023,100,A01,19.85,19.7,0.15000000000000213
13725,d5fa49176972,HK1 2024-2025,19,0,0,0,20241,2024,100,D01,22.64,22.24,0.40000000000000213
13726,d603758e3979,HK1 2024-2025,20,0,0,0,20241,2021,1,A00,25.68,22.23,3.4499999999999993
13727,d604f2038662,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,24.07,22.55,1.5199999999999996
13728,d605637058f0,HK1 2024-2025,17,0,0,0,20241,2024,100,H01,19.7,18.2,1.5
13729,d60b1ce51cee,HK1 2024-2025,19,0,0,0,20241,2021,1,A00,24.24,23.16,1.0799999999999983
13730,d616ce7b29be,HK1 2024-2025,17,0,0,0,20241,2024,100,A00,16.88,16.83,0.05000000000000071
13731,d6176aa3f8df,HK1 2024-2025,22,0,0,0,20241,2022,100,A01,21.15,16.62,4.529999999999998
13732,d61ac0e7dabc,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,21.13,20.93,0.1999999999999993
13733,d61eba05bff3,HK1 2024-2025,14,0,0,0,20241,2021,1,A01,19.11,18.32,0.7899999999999991
13734,d62a955574de,HK1 2024-2025,19,0,0,0,20241,2021,1,A00,23.73,23.48,0.25
13735,d632f40eef97,HK1 2024-2025,24,0,0,0,20241,2019,1,A00,19.49,19.29,0.1999999999999993
13736,d633ac3a96e4,HK1 2024-2025,16,0,0,0,20241,2021,1,A00,18.79,18.25,0.5399999999999991
13737,d6355ac089f4,HK1 2024-2025,17,0,0,0,20241,2024,100,A00,24.85,24.44,0.41000000000000014
13738,d63e7aae7bd0,HK1 2024-2025,19,0,0,0,20241,2024,402,K00,54.68,49.0,5.68
13739,d63ef41b4372,HK1 2024-2025,22,0,0,0,20241,2023,100,A01,24.47,24.09,0.379999999999999
13740,d63eff8e3a12,HK1 2024-2025,23,0,0,0,20241,2021,1,A00,23.74,23.29,0.4499999999999993
13741,d6409f7b420b,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,21.15,16.24,4.91
13742,d640e9b525a2,HK1 2024-2025,27,0,0,0,20241,2022,100,A00,23.19,21.87,1.3200000000000003
13743,d6438d69f74f,HK1 2024-2025,22,0,0,0,20241,2024,100,D01,20.85,17.25,3.6000000000000014
13744,d6482c43a611,HK1 2024-2025,17,0,0,0,20241,2022,100,A00,19.68,15.87,3.8100000000000005
13745,d64b7eee2efa,HK1 2024-2025,17,0,0,0,20241,2024,200,B00,24.88,22.42,2.4599999999999973
13746,d64c4b1812d4,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,28.11,22.56,5.550000000000001
13747,d64e886bdc00,HK1 2024-2025,18,0,0,0,20241,2022,100,A00,24.85,20.21,4.640000000000001
13748,d6553f559688,HK1 2024-2025,10,0,0,0,20241,2020,1,A00,23.56,22.96,0.5999999999999979
13749,d65609d84ab5,HK1 2024-2025,21,0,0,0,20241,2024,100,A00,25.9,24.16,1.7399999999999984
13750,d65922f69527,HK1 2024-2025,15,0,0,0,20241,2019,1,A00,19.13,16.15,2.9800000000000004
13751,d65ca39c8d45,HK1 2024-2025,24,0,0,0,20241,2024,100,D01,17.66,16.87,0.7899999999999991
13752,d663d9ab8139,HK1 2024-2025,20,0,0,0,20241,2023,100,A00,17.79,16.71,1.0799999999999983
13753,d6665c6b7953,HK1 2024-2025,2,0,0,0,20241,2018,1,V00,21.53,19.06,2.4700000000000024
13754,d666ed3d78b0,HK1 2024-2025,19,0,0,0,20241,2024,100,D01,24.99,24.96,0.029999999999997584
13755,d668ae1951f3,HK1 2024-2025,20,0,0,0,20241,2023,100,V00,21.28,20.86,0.4200000000000017
13756,d6705c66914a,HK1 2024-2025,13,0,0,0,20241,2021,1,V06,21.68,20.94,0.7399999999999984
13757,d673db0a0d82,HK1 2024-2025,20,0,0,0,20241,2021,1,A00,22.74,22.69,0.04999999999999716
13758,d674bcc81082,HK1 2024-2025,19,0,0,0,20241,2023,100,A00,23.71,23.61,0.10000000000000142
13759,d678caaeae39,HK1 2024-2025,20,0,0,0,20241,2023,100,V00,21.85,21.38,0.4700000000000024
13760,d6799fd8e3a2,HK1 2024-2025,20,0,0,0,20241,2022,100,A00,20.74,19.8,0.9399999999999977
13761,d67b22221a75,HK1 2024-2025,19,0,0,0,20241,2023,100,A00,23.34,22.54,0.8000000000000007
13762,d67d41c3854b,HK1 2024-2025,23,0,0,0,20241,2022,100,A00,22.59,22.54,0.05000000000000071
13763,d67e678abe80,HK1 2024-2025,11,0,0,0,20241,2023,100,V00,20.58,16.89,3.6899999999999977
13764,d6808ebd3c45,HK1 2024-2025,7,0,0,0,20241,2021,1,A00,20.8,17.38,3.4200000000000017
13765,d680bcbca2a4,HK1 2024-2025,15,0,0,0,20241,2024,100,D01,23.73,23.7,0.030000000000001137
13766,d694dc0c9a74,HK1 2024-2025,25,0,0,0,20241,2021,1,A00,24.0,23.25,0.75
13767,d69af05751fb,HK1 2024-2025,25,0,0,0,20241,2022,100,A00,21.99,19.94,2.049999999999997
13768,d69af5e9b70c,HK1 2024-2025,16,0,0,0,20241,2022,100,A00,22.33,22.23,0.09999999999999787
13769,d6a879a3ad74,HK1 2024-2025,17,0,0,0,20241,2024,100,A00,20.04,16.78,3.259999999999998
13770,d6ad0923c0d3,HK1 2024-2025,17,0,0,0,20241,2021,1,A00,23.94,23.94,0.0
13771,d6b040973931,HK1 2024-2025,20,0,0,0,20241,2022,100,D07,23.96,21.68,2.280000000000001
13772,d6b085ce0fb8,HK1 2024-2025,17,0,0,0,20241,2020,1,A01,22.37,21.63,0.740000000000002
13773,d6b0dcb5df6c,HK1 2024-2025,25,0,0,0,20241,2019,1,A00,20.21,18.73,1.4800000000000004
13774,d6b51c82268d,HK1 2024-2025,1,0,0,0,20241,2018,1,A00,20.75,17.76,2.9899999999999984
13775,d6b6daea845f,HK1 2024-2025,15,0,0,0,20241,2024,100,A00,25.59,23.97,1.620000000000001
13776,d6b71eed7576,HK1 2024-2025,23,0,0,0,20241,2023,100,A00,22.49,22.44,0.04999999999999716
13777,d6bc4d1e6154,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,23.83,19.78,4.049999999999997
13778,d6bf48fcd861,HK1 2024-2025,21,0,0,0,20241,2023,100,A00,22.46,22.46,0.0
13779,d6c1d214c325,HK1 2024-2025,18,0,0,0,20241,2024,100,A00,24.07,22.81,1.2600000000000016
13780,d6c30415b61a,HK1 2024-2025,19,0,0,0,20241,2023,100,A01,24.3,24.0,0.3000000000000007
13781,d6c887a097cc,HK1 2024-2025,17,0,0,0,20241,2024,200,A01,24.25,22.49,1.7600000000000016
13782,d6d0b775cd31,HK1 2024-2025,19,0,0,0,20241,2021,1,A01,22.72,22.32,0.3999999999999986
13783,d6d21d879dca,HK1 2024-2025,14,0,0,0,20241,2022,409,X03,27.33,22.31,5.02
13784,d6d6d2120e09,HK1 2024-2025,19,0,0,0,20241,2023,100,A00,23.33,22.45,0.879999999999999
13785,d6d799b15186,HK1 2024-2025,18,0,0,0,20241,2021,1,A00,22.99,16.91,6.079999999999998
13786,d6e58d6a1745,HK1 2024-2025,6,0,0,0,20241,2019,1,A00,22.96,19.26,3.6999999999999993
13787,d6e6cfd9f0f0,HK1 2024-2025,24,0,0,0,20241,2020,1,V00,23.02,22.01,1.009999999999998
13788,d6e873f6fae3,HK1 2024-2025,21,0,0,0,20241,2022,100,A01,18.88,15.81,3.0699999999999985
13789,d6e895b3ef00,HK1 2024-2025,15,0,0,0,20241,2024,100,A00,23.55,23.54,0.010000000000001563
13790,d6ee0eeab711,HK1 2024-2025,17,0,0,0,20241,2021,1,A00,25.67,25.27,0.40000000000000213
13791,d6ef99910b53,HK1 2024-2025,9,0,0,0,20241,2021,1,A00,22.79,22.54,0.25
13792,d6f3efbb7395,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,24.98,22.66,2.3200000000000003
13793,d6fd5b4d69b4,HK1 2024-2025,20,0,0,0,20241,2022,100,V00,24.71,22.62,2.09
13794,d7019aafd68c,HK1 2024-2025,19,0,0,0,20241,2023,100,A00,23.98,22.22,1.7600000000000016
13795,d7025a86ba46,HK1 2024-2025,16,0,0,0,20241,2024,100,V06,22.04,21.47,0.5700000000000003
13796,d70369d5d875,HK1 2024-2025,13,0,0,0,20241,2020,1,A00,22.63,22.12,0.509999999999998
13797,d7057cb1dc41,HK1 2024-2025,10,0,0,0,20241,2021,1,D01,25.48,24.39,1.0899999999999999
13798,d70a565377d6,HK1 2024-2025,20,0,0,0,20241,2022,100,A00,23.04,22.65,0.39000000000000057
13799,d70edd962933,HK1 2024-2025,20,0,0,0,20241,2021,1,D07,25.28,24.12,1.1600000000000001
13800,d7106b3b198d,HK1 2024-2025,18,0,0,0,20241,2023,200,A00,27.25,26.72,0.5300000000000011
13801,d71d62c27f7a,HK1 2024-2025,21,0,0,0,20241,2021,1,A01,25.16,23.28,1.879999999999999
13802,d7231e4a532f,HK1 2024-2025,10,0,0,0,20241,2021,1,A00,25.11,24.92,0.18999999999999773
13803,d723557cd220,HK1 2024-2025,18,0,0,0,20241,2023,100,A00,23.38,23.35,0.029999999999997584
13804,d724e2fac87e,HK1 2024-2025,19,0,0,0,20241,2023,100,A00,22.79,22.43,0.35999999999999943
13805,d72521722fe2,HK1 2024-2025,11,0,0,0,20241,2020,1,A00,21.33,17.27,4.059999999999999
13806,d72af1d7ca6d,HK1 2024-2025,21,0,0,0,20241,2023,100,A00,18.86,18.25,0.6099999999999994
13807,d7380c954cd2,HK1 2024-2025,22,0,0,0,20241,2023,100,A00,22.86,19.92,2.9399999999999977
13808,d744048219c4,HK1 2024-2025,19,0,0,0,20241,2023,100,D01,22.76,22.36,0.40000000000000213
13809,d74523b1f8b6,HK1 2024-2025,25,0,0,0,20241,2023,100,A00,18.94,17.9,1.0400000000000027
13810,d745451bcb5a,HK1 2024-2025,16,0,0,0,20241,2024,100,A01,23.59,22.53,1.0599999999999987
13811,d7479af700d2,HK1 2024-2025,19,0,0,0,20241,2021,1,D07,23.96,23.71,0.25
13812,d74f0913887c,HK1 2024-2025,15,0,0,0,20241,2024,100,A00,23.75,23.69,0.05999999999999872
13813,d7519c13cf3f,HK1 2024-2025,14,0,0,0,20241,2020,1,D07,21.46,19.4,2.0600000000000023
13814,d7571fcb7eaf,HK1 2024-2025,19,0,0,0,20241,2024,100,A00,19.8,19.8,0.0
13815,d758c005938f,HK1 2024-2025,16,0,0,0,20241,2024,100,V00,22.19,21.72,0.4700000000000024
13816,d7610fbeaa33,HK1 2024-2025,15,0,0,0,20241,2024,100,A00,25.11,23.56,1.5500000000000007
13817,d76278639990,HK1 2024-2025,22,0,0,0,20241,2023,100,V00,23.93,21.46,2.469999999999999
13818,d76a97a6adb1,HK1 2024-2025,15,0,0,0,20241,2024,100,A01,24.81,23.51,1.2999999999999972
13819,d76e92afc07b,HK1 2024-2025,17,0,0,0,20241,2021,1,A01,25.32,23.52,1.8000000000000007
13820,d772675a64da,HK1 2024-2025,22,0,0,0,20241,2022,100,A00,21.57,19.92,1.6499999999999986
13821,d772f9c41340,HK1 2024-2025,19,0,0,0,20241,2024,100,A01,22.17,22.17,0.0
13822,d77fb82a58aa,HK1 2024-2025,19,0,0,0,20241,2022,100,A01,22.66,19.96,2.6999999999999993
13823,d77fff89bb51,HK1 2024-2025,24,0,0,0,20241,2022,100,A00,25.73,25.32,0.41000000000000014
13824,d780ebf74454,HK1 2024-2025,15,0,0,0,20241,2024,100,A01,24.87,23.94,0.9299999999999997
13825,d787c0efe427,HK1 2024-2025,15,0,0,0,20241,2024,100,A00,24.66,24.3,0.35999999999999943
13826,d78a055457fc,HK1 2024-2025,23,0,0,0,20241,2023,100,A00,17.01,17.01,0.0
13827,d78b33fd0729,HK1 2024-2025,31,0,0,0,20241,2022,100,A00,25.54,25.54,0.0
13828,d7924eea03c9,HK1 2024-2025,23,0,0,0,20241,2022,100,A01,25.1,23.37,1.7300000000000004
13829,d7a345458b79,HK1 2024-2025,19,0,0,0,20241,2024,200,A00,25.55,24.9,0.6500000000000021
